106    150      10      6.67   17      11.33  0       0.00   9       6.00   1       0.67   0       0.00   113     75.33   
1070    60       6       10.00  3       5.00   0       0.00   1       1.67   1       1.67   1       1.67   48      80.00   
1071    40       0       0.00   40      100.00 0       0.00   0       0.00   0       0.00   0       0.00   0       0.00    
1072    36       11      30.56  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   25      69.44   
1073    48       19      39.58  0       0.00   1       2.08   0       0.00   1       2.08   1       2.08   26      54.17   
1075    45       14      31.11  0       0.00   11      24.44  0       0.00   0       0.00   8       17.78  12      26.67   
1076    40       14      35.00  4       10.00  3       7.50   7       17.50  0       0.00   4       10.00  8       20.00   
1077    45       7       15.56  5       11.11  4       8.89   1       2.22   0       0.00   2       4.44   26      57.78   
1078    45       1       2.22   3       6.67   13      28.89  0       0.00   2       4.44   5       11.11  21      46.67   
1079    45       11      24.44  4       8.89   0       0.00   3       6.67   0       0.00   1       2.22   26      57.78   
107    140      67      47.86  0       0.00   19      13.57  2       1.43   3       2.14   11      7.86   38      27.14   
1080    48       8       16.67  0       0.00   3       6.25   0       0.00   1       2.08   6       12.50  30      62.50   
1081    48       12      25.00  5       10.42  1       2.08   3       6.25   0       0.00   1       2.08   26      54.17   
1082    0        0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00    
1083    21       0       0.00   5       23.81  0       0.00   0       0.00   0       0.00   0       0.00   16      76.19   
1086    0        0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00    
1087    45       23      51.11  0       0.00   2       4.44   0       0.00   0       0.00   3       6.67   17      37.78   
1089    45       7       15.56  6       13.33  3       6.67   2       4.44   3       6.67   0       0.00   24      53.33   
108    140      4       2.86   56      40.00  0       0.00   10      7.14   2       1.43   0       0.00   68      48.57   
1091    40       16      40.00  1       2.50   0       0.00   3       7.50   0       0.00   1       2.50   19      47.50   
1092    45       17      37.78  0       0.00   0       0.00   0       0.00   0       0.00   4       8.89   24      53.33   
1093    48       15      31.25  3       6.25   9       18.75  1       2.08   1       2.08   1       2.08   18      37.50   
1094    40       8       20.00  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   32      80.00   
1095    45       0       0.00   19      42.22  5       11.11  0       0.00   4       8.89   0       0.00   17      37.78   
1096    25       10      40.00  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   15      60.00   
1097    60       24      40.00  7       11.67  2       3.33   0       0.00   2       3.33   14      23.33  11      18.33   
1098    45       14      31.11  0       0.00   1       2.22   0       0.00   0       0.00   3       6.67   27      60.00   
109    140      8       5.71   0       0.00   18      12.86  1       0.71   1       0.71   6       4.29   106     75.71   
10    175      5       2.86   0       0.00   43      24.57  0       0.00   0       0.00   12      6.86   115     65.71   
1102    45       0       0.00   13      28.89  0       0.00   1       2.22   11      24.44  0       0.00   20      44.44   
1104    45       2       4.44   4       8.89   6       13.33  4       8.89   0       0.00   0       0.00   29      64.44   
1105    40       1       2.50   2       5.00   11      27.50  0       0.00   5       12.50  1       2.50   20      50.00   
1106    48       0       0.00   21      43.75  0       0.00   3       6.25   0       0.00   0       0.00   24      50.00   
1107    48       10      20.83  0       0.00   10      20.83  1       2.08   9       18.75  1       2.08   17      35.42   
1108    48       8       16.67  1       2.08   7       14.58  0       0.00   0       0.00   2       4.17   30      62.50   
1109    48       9       18.75  5       10.42  0       0.00   7       14.58  1       2.08   2       4.17   24      50.00   
110    140      5       3.57   0       0.00   2       1.43   2       1.43   1       0.71   1       0.71   129     92.14   
1110    48       4       8.33   1       2.08   4       8.33   0       0.00   0       0.00   3       6.25   36      75.00   
1111    45       16      35.56  8       17.78  0       0.00   13      28.89  0       0.00   0       0.00   8       17.78   
1112    45       1       2.22   0       0.00   10      22.22  0       0.00   0       0.00   3       6.67   31      68.89   
1113    36       15      41.67  2       5.56   0       0.00   4       11.11  0       0.00   0       0.00   15      41.67   
1116    48       8       16.67  0       0.00   13      27.08  0       0.00   0       0.00   2       4.17   25      52.08   
1117    48       10      20.83  0       0.00   10      20.83  0       0.00   0       0.00   5       10.42  23      47.92   
1119    40       9       22.50  0       0.00   5       12.50  0       0.00   0       0.00   0       0.00   26      65.00   
1120    45       3       6.67   8       17.78  14      31.11  1       2.22   3       6.67   0       0.00   16      35.56   
1123    28       2       7.14   6       21.43  0       0.00   2       7.14   0       0.00   3       10.71  15      53.57   
1126    48       13      27.08  15      31.25  0       0.00   14      29.17  4       8.33   0       0.00   2       4.17    
1127    40       3       7.50   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   37      92.50   
1128    48       2       4.17   5       10.42  6       12.50  1       2.08   2       4.17   0       0.00   32      66.67   
112    150      13      8.67   17      11.33  16      10.67  0       0.00   1       0.67   1       0.67   102     68.00   
1130    40       1       2.50   2       5.00   5       12.50  0       0.00   0       0.00   0       0.00   32      80.00   
1133    48       0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   1       2.08   47      97.92   
1134    48       26      54.17  0       0.00   9       18.75  0       0.00   0       0.00   9       18.75  4       8.33    
1136    48       5       10.42  13      27.08  0       0.00   20      41.67  0       0.00   0       0.00   10      20.83   
1137    48       0       0.00   17      35.42  3       6.25   1       2.08   3       6.25   3       6.25   21      43.75   
1138    45       11      24.44  0       0.00   0       0.00   0       0.00   0       0.00   3       6.67   31      68.89   
1139    45       9       20.00  6       13.33  0       0.00   6       13.33  3       6.67   0       0.00   21      46.67   
113    150      0       0.00   19      12.67  1       0.67   0       0.00   1       0.67   0       0.00   129     86.00   
1140    60       0       0.00   5       8.33   19      31.67  0       0.00   0       0.00   2       3.33   34      56.67   
1141    45       18      40.00  0       0.00   0       0.00   0       0.00   3       6.67   5       11.11  19      42.22   
1142    45       5       11.11  0       0.00   11      24.44  0       0.00   1       2.22   4       8.89   24      53.33   
1143    40       16      40.00  3       7.50   0       0.00   2       5.00   0       0.00   0       0.00   19      47.50   
1144    48       6       12.50  0       0.00   0       0.00   0       0.00   2       4.17   0       0.00   40      83.33   
1145    48       6       12.50  16      33.33  6       12.50  8       16.67  8       16.67  0       0.00   4       8.33    
1146    40       13      32.50  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   27      67.50   
1147    40       14      35.00  0       0.00   0       0.00   2       5.00   0       0.00   1       2.50   23      57.50   
1148    45       3       6.67   5       11.11  11      24.44  4       8.89   2       4.44   9       20.00  11      24.44   
1149    48       7       14.58  4       8.33   0       0.00   0       0.00   0       0.00   1       2.08   36      75.00   
