10223            0      0   0.00       0   0.00       0   0.00  
10227            0      0   0.00       0   0.00       0   0.00  
10228            0      0   0.00       0   0.00       0   0.00  
10229    0        0       0.00   0       0.00   0       0.00    
1022    20       7       35.00  8       40.00  5       25.00   
10230            0      0   0.00       0   0.00       0   0.00  
10231            0      0   0.00       0   0.00       0   0.00  
10232            0      0   0.00       0   0.00       0   0.00  
10233            0      0   0.00       0   0.00       0   0.00  
10238            0      0   0.00       0   0.00       0   0.00  
1023    20       2       10.00  0       0.00   18      90.00   
10241            0      0   0.00       0   0.00       0   0.00  
10245            0      0   0.00       0   0.00       0   0.00  
1024    24       8       33.33  12      50.00  4       16.67   
10252            1      0   0.00       1 100.00       0   0.00  
10257            1      0   0.00       1 100.00       0   0.00  
10259    1        0       0.00   0       0.00   1       100.00  
1025    6        5       83.33  1       16.67  0       0.00    
1026    20       5       25.00  3       15.00  12      60.00   
1027    20       5       25.00  10      50.00  5       25.00   
10281            1      0   0.00       0   0.00       1 100.00  
1028    10       6       60.00  4       40.00  0       0.00    
1029    10       3       30.00  5       50.00  2       20.00   
102    12       5       41.67  4       33.33  3       25.00   
1030    16       9       56.25  0       0.00   7       43.75   
10311            1      0   0.00       1 100.00       0   0.00  
1031    10       5       50.00  5       50.00  0       0.00    
1032    16       3       18.75  12      75.00  1       6.25    
10336            1      0   0.00       1 100.00       0   0.00  
1033    16       6       37.50  9       56.25  1       6.25    
1034    16       7       43.75  4       25.00  5       31.25   
1035    16       0       0.00   12      75.00  4       25.00   
10369            1      1 100.00       0   0.00       0   0.00  
1036    10       2       20.00  3       30.00  5       50.00   
1037    6        0       0.00   0       0.00   6       100.00  
1038    16       9       56.25  3       18.75  4       25.00   
10393            1      0   0.00       0   0.00       1 100.00  
10394            1      0   0.00       1 100.00       0   0.00  
10397            1      0   0.00       0   0.00       1 100.00  
1039    10       5       50.00  3       30.00  2       20.00   
103    24       11      45.83  4       16.67  9       37.50   
1040    16       6       37.50  9       56.25  1       6.25    
10415            1      1 100.00       0   0.00       0   0.00  
1041    10       1       10.00  5       50.00  4       40.00   
1042    16       4       25.00  7       43.75  5       31.25   
1045    16       0       0.00   9       56.25  7       43.75   
10461            1      0   0.00       1 100.00       0   0.00  
1046    10       0       0.00   9       90.00  1       10.00   
1047    0        0       0.00   0       0.00   0       0.00    
10487            1      0   0.00       1 100.00       0   0.00  
